source_table,outcome,outcome_label,exposure,exposure_label,term,estimate,se,z,p_value,ci_low,ci_high,n,n_clusters,n_parameters,knots,nonlinearity_chi2_proxy,nonlinearity_p_proxy,q_value,x,delta_vs_median,reference_median
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.5160301843046051,-0.0636865750800713,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.6137282121033576,-0.0617407429057493,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.71142623990211,-0.0595060120183578,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.8091242677008623,-0.0568503856152545,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.906822295499615,-0.0536418668937974,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.0045203232983675,-0.0497484590513438,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.10221835109712,-0.0450381652852516,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.1999163788958724,-0.0393789887928786,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.297614406694625,-0.0326389327715824,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.3953124344933774,-0.0246721608461357,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.49301046229213,-0.0152077277546222,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.590708490090882,-0.0039082432982074,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.688406517889635,0.0095642953201866,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.786104545688387,0.025547890897638,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.88380257348714,0.0443800079349598,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.981500601285892,0.0662195574628776,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.0791986290846447,0.0907894973660724,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.1768966568833967,0.117747497332952,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.2745946846821496,0.1467512270519253,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.3722927124809017,0.1774583562114001,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.469990740279654,0.2095265544997853,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.567688768078406,0.2426134916054888,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.665386795877159,0.2763768372169191,2.6208444022551567
nhanes_rcs,msi_pca,MSI PCA,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.763084823675912,0.3104742618216823,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.4183321565058526,-0.1270280407560895,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.5160301843046051,-0.1262566433454919,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.6137282121033576,-0.1250348130231753,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.71142623990211,-0.1229836142873992,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.8091242677008623,-0.1197241116364231,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.906822295499615,-0.1148773695685063,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.0045203232983675,-0.1080644525819081,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.10221835109712,-0.0989064251748881,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.1999163788958724,-0.0870243518457056,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.297614406694625,-0.0720392970926202,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.3953124344933774,-0.0536354748125278,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.49301046229213,-0.0320679655898645,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.590708490090882,-0.0078950355144771,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.688406517889635,0.0183222540632812,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.786104545688387,0.0460228417930559,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.88380257348714,0.0746460708381768,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.981500601285892,0.1037654620009642,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.0791986290846447,0.1332821419477863,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.1768966568833967,0.1631462994888357,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.2745946846821496,0.1933081234343059,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.3722927124809017,0.2237178025943891,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.469990740279654,0.2543255257792787,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.567688768078406,0.2850814817991673,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.665386795877159,0.315935859464248,2.6208444022551567
nhanes_rcs,ln_HOMA_IR,ln(HOMA-IR),ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.763084823675912,0.3468388477010014,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.4183321565058526,-0.1229750515834062,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.5160301843046051,-0.1182312639315359,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.6137282121033576,-0.1132367128868407,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.71142623990211,-0.1077804388377892,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.8091242677008623,-0.1016514821728487,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,1.906822295499615,-0.094638883280484,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.0045203232983675,-0.0865316825491637,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.10221835109712,-0.0771189203673552,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.1999163788958724,-0.0661896371235242,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.297614406694625,-0.0535328732061382,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.3953124344933774,-0.0389848836146438,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.49301046229213,-0.0228087405336792,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.590708490090882,-0.0054941974148654,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.688406517889635,0.0124669023710222,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.786104545688387,0.030582715453213,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.88380257348714,0.0483618521975444,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,2.981500601285892,0.0654634279078969,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.0791986290846447,0.08191402821065,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.1768966568833967,0.0977952709638723,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.2745946846821496,0.1131887740256321,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.3722927124809017,0.1281761552539979,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.469990740279654,0.142839032507041,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.567688768078406,0.1572590236428279,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.665386795877159,0.171517746519429,2.6208444022551567
nhanes_rcs,HbA1c,HbA1c,ln_oxidative_to_MEHP,ln(Oxidative/MEHP),,,,,,,,,,,1.4;2.323;2.867;3.761,,,,3.763084823675912,0.1856968188043692,2.6208444022551567
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.050767722066308,-0.1420817014089729,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.122533462911779,-0.1421531115425908,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.19429920375725,-0.1420240708226067,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.266064944602721,-0.1415519446067584,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.337830685448193,-0.1405940982527838,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.409596426293666,-0.1390078971184206,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.481362167139137,-0.1366507065614067,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.553127907984608,-0.13337989193948,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.62489364883008,-0.1290528186103783,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.69665938967555,-0.1235268519318394,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.768425130521022,-0.1166593572616013,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.840190871366493,-0.1083076999574017,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.911956612211966,-0.0983292453769782,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,8.983722353057438,-0.0865813588780691,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,9.055488093902907,-0.0729214058184121,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,9.12725383474838,-0.0572044052577875,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,9.199019575593852,-0.0390541151765864,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,9.270785316439325,-0.0176709992137518,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,9.342551057284794,0.0077896894358821,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,9.414316798130264,0.0381726975774812,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,9.486082538975737,0.0743084242541824,9.32191101291873
nhanes_rcs,msi_core_partial,MSI-core,pct_oxidative_10,%Oxidative per 10 pp,,,,,,,,,,,8.022;9.108;9.462;9.773,,,,9.55784827982121,0.1161713648971486,9.32191101291873
