source_table,target,target_label,unit,scenario_id,scenario_label,scenario_type,scenario_description,n_meals,n_subjects,mean_baseline_prediction,mean_counterfactual_prediction,mean_delta_pred,median_delta_pred,q25_delta_pred,q75_delta_pred,mean_predicted_reduction,median_predicted_reduction,percent_meals_with_predicted_reduction,mean_relative_reduction_percent,median_relative_reduction_percent,high_risk_n_meals,high_risk_mean_delta_pred,high_risk_mean_predicted_reduction,high_risk_percent_meals_with_predicted_reduction,subject_id,subgroup_variable,subgroup_level
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,41,,4255.014646312853,4050.013171455266,-205.00147485758632,-92.62143264637234,,,205.00147485758632,,78.04878048780488,3.092504371612108,,,,,,20.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,46,,1675.6976722462582,1488.622616821645,-187.075055424614,-92.25989124276316,,,187.075055424614,,65.21739130434783,1.984530316197517,,,,,,5.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,54,,1383.944327366242,1204.811340496896,-179.13298686934627,-75.52954117675438,,,179.13298686934627,,70.37037037037037,-13.05266279750189,,,,,,31.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,51,,1415.311950780559,1245.9041282682251,-169.40782251233364,-133.72921636355193,,,169.40782251233364,,68.62745098039215,9.839154927751157,,,,,,15.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,42,,1098.3096677604703,964.099298659678,-134.21036910079224,-154.36939631367068,,,134.21036910079224,,73.80952380952381,378.8876239893479,,,,,,1.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,26,,5219.558587822961,5089.407286851731,-130.15130097123009,-21.47043446360999,,,130.15130097123009,,61.53846153846154,-30.02054153235709,,,,,,30.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,41,,1962.807844041891,1848.1622454546616,-114.64559858722916,-18.192332389512103,,,114.64559858722916,,53.65853658536586,10.938030724868987,,,,,,22.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,25,,4737.377279443263,4631.123435493862,-106.25384394940032,-42.69348858120088,,,106.25384394940032,,64.0,3.5793569595703087,,,,,,35.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,41,,843.8678107924459,743.0799434168971,-100.78786737554888,-80.52769499956224,,,100.78786737554888,,70.73170731707317,4.000836054836585,,,,,,9.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S2_carb_minus_20_to_protein_isocaloric,"Carb -20% to protein, isocaloric",,,41,,4968.844455737849,4925.411553645161,-43.432902092688046,-18.533357059804985,,,43.432902092688046,,68.29268292682927,-0.3808650822950823,,,,,,23.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,30,,4292.843091063491,3942.263468309327,-350.5796227541641,-52.74352665388872,,,350.5796227541641,,63.33333333333333,6.915387634681098,,,,,,45.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,22,,2811.713576920933,2484.3093517809434,-327.4042251399894,-295.0673858011651,,,327.4042251399894,,95.45454545454544,19.242802601448066,,,,,,42.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,35,,3677.116456585147,3355.174199071063,-321.94225751408464,-108.16897678425325,,,321.94225751408464,,80.0,6.147886804016147,,,,,,3.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,48,,4529.462159244893,4232.42888126685,-297.0332779780423,-71.38805264822304,,,297.0332779780423,,64.58333333333334,4.609342920040525,,,,,,41.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,35,,2390.065680892263,2126.850035681689,-263.21564521057445,-77.00432194682196,,,263.21564521057445,,65.71428571428571,0.356580123370093,,,,,,27.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,29,,4185.640675468967,3928.442433772478,-257.1982416964886,-19.93305164797096,,,257.1982416964886,,51.72413793103448,-5.286132101930517,,,,,,36.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,30,,4324.016797961293,4077.5046271255856,-246.51217083570768,-99.25623637147078,,,246.51217083570768,,70.0,3.841085129904555,,,,,,8.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,38,,1925.059077286818,1700.7206432575072,-224.3384340293109,-152.46234653038124,,,224.3384340293109,,76.31578947368422,9.284898657302652,,,,,,6.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,35,,2330.7837309014744,2110.400310987989,-220.38341991348523,-142.64214520885753,,,220.38341991348523,,71.42857142857143,5.070485629362321,,,,,,48.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,29,,3722.48335115484,3502.627129334144,-219.85622182069525,-57.85191746008563,,,219.85622182069525,,58.620689655172406,11.505309460189284,,,,,,47.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,32,,4126.753476652459,3933.105726134224,-193.6477505182338,-94.7982199833391,,,193.6477505182338,,71.875,-6.021828955881547,,,,,,12.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,36,,4634.461727711662,4443.760506603786,-190.7012211078755,-64.63146094157469,,,190.7012211078755,,66.66666666666666,2.6493076539582074,,,,,,2.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,26,,6566.3637242366,6382.011238575544,-184.35248566105653,-11.3098053188437,,,184.35248566105653,,53.84615384615385,2.376730501454051,,,,,,49.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,39,,2813.817307782273,2632.995076315708,-180.82223146656463,-57.2877476730101,,,180.82223146656463,,61.53846153846154,-5.65226949620096,,,,,,11.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,17,,2126.205483912342,1964.3429609238133,-161.8625229885289,-52.85709288539363,,,161.8625229885289,,58.82352941176471,5.640789480285811,,,,,,7.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,27,,3555.3136131893007,3398.753870877393,-156.5597423119079,7.028486291595982,,,156.5597423119079,,40.74074074074074,-59.38363217686514,,,,,,39.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,42,,3086.4595491231253,2959.3794370726814,-127.08011205044404,-39.90745240002002,,,127.08011205044404,,59.523809523809526,-0.7843620681739926,,,,,,44.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,32,,3254.157064116015,3131.459654035508,-122.69741008050796,-38.61642297903745,,,122.69741008050796,,59.375,-0.4299104233583961,,,,,,26.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,30,,3107.4984183555475,2985.926234502961,-121.5721838525854,-24.861934724165053,,,121.5721838525854,,70.0,0.5168160595968521,,,,,,29.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,39,,3306.5997257824147,3185.409479019926,-121.19024676248816,-31.90087915005043,,,121.19024676248816,,61.53846153846154,-0.7667977424738376,,,,,,14.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,47,,1822.743920084788,1703.9817765902508,-118.7621434945373,-44.218298990397216,,,118.7621434945373,,59.57446808510638,0.7756821210651549,,,,,,17.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,47,,1618.3694804738288,1499.9345431949198,-118.43493727890856,-0.4520488342134285,,,118.43493727890856,,51.06382978723404,-3.350142776387381,,,,,,19.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,49,,1234.3013269182518,1120.098932721076,-114.20239419717598,-21.71181055101698,,,114.20239419717598,,61.224489795918366,18.27959824401127,,,,,,34.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,45,,2168.640920601013,2055.238797923009,-113.40212267800467,-28.69981588406296,,,113.40212267800467,,64.44444444444444,1.7964284894476903,,,,,,10.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,61,,1995.3295368157592,1885.106884020084,-110.22265279567496,-27.74206749390192,,,110.22265279567496,,65.57377049180327,-0.2341179994017572,,,,,,4.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,39,,2599.199318440881,2510.1754437407176,-89.0238747001632,-17.374527543144723,,,89.0238747001632,,61.53846153846154,-3.825825533483168,,,,,,18.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,31,,4550.766248566799,4462.541404281009,-88.22484428579044,-20.83037223466232,,,88.22484428579044,,64.51612903225806,-3.664276181121042,,,,,,33.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,54,,1383.944327366242,1296.9949278342715,-86.94939953197053,-8.48764545183704,,,86.94939953197053,,51.85185185185185,-21.39993504720555,,,,,,31.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,41,,4255.014646312853,4170.610029984904,-84.40461632794843,-20.759870884029624,,,84.40461632794843,,58.53658536585365,0.297923902315176,,,,,,20.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,38,,2964.516659985833,2881.941427846942,-82.57523213889071,-26.18871743546923,,,82.57523213889071,,55.26315789473685,0.2192548718115557,,,,,,21.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,28,,4282.286463967802,4202.761387403744,-79.52507656405692,-64.79912416738762,,,79.52507656405692,,64.28571428571429,-65.5949866674447,,,,,,46.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,51,,1415.311950780559,1338.194906254053,-77.11704452650588,-34.74350805060271,,,77.11704452650588,,58.82352941176471,-0.3617573362214566,,,,,,15.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,39,,1287.3417226894755,1215.0678978542403,-72.27382483523509,-73.9998541389798,,,72.27382483523509,,66.66666666666666,-1.0065446071737765,,,,,,13.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,26,,5219.558587822961,5172.67275941941,-46.88582840355179,-15.134513812976024,,,46.88582840355179,,57.692307692307686,-45.59044064132559,,,,,,30.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,42,,1098.3096677604703,1060.3071764559286,-38.00249130454157,-12.998904003090331,,,38.00249130454157,,54.761904761904766,112.3025411073633,,,,,,1.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,25,,4737.377279443263,4707.7488210858255,-29.628458357436514,0.0,,,29.628458357436514,,48.0,-1.2272586959726768,,,,,,35.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,41,,1962.807844041891,1938.32810306638,-24.47974097551164,0.0,,,24.47974097551164,,43.90243902439025,-1.6713276650568998,,,,,,22.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,46,,1675.6976722462582,1679.2765914378738,3.5789191916152903,-3.9926819031322793,,,-3.5789191916152903,,52.17391304347826,-28.802115842057383,,,,,,5.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,41,,843.8678107924459,860.9867462260534,17.118935433607533,21.061594362864128,,,-17.118935433607533,,39.02439024390244,-33.51322369968737,,,,,,9.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S3_carb_minus_20_to_fat_isocaloric,"Carb -20% to fat, isocaloric",,,41,,4968.844455737849,5002.249777343727,33.40532160587882,12.35738073972584,,,-33.40532160587882,,41.46341463414634,-1.9723031670501256,,,,,,23.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,41,,4255.014646312853,3619.836403264481,-635.1782430483713,-645.3835230561363,,,635.1782430483713,,90.2439024390244,14.158317130729596,,,,,,20.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,26,,6566.3637242366,5984.753488246198,-581.6102359904023,-102.59063474122922,,,581.6102359904023,,69.23076923076923,8.809365744895022,,,,,,49.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,28,,4282.286463967802,3776.22846622183,-506.0579977459717,-249.6671786022057,,,506.0579977459717,,78.57142857142857,72.54126232711785,,,,,,46.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,41,,4968.844455737849,4481.185410618379,-487.6590451194684,-316.5036896469769,,,487.6590451194684,,95.1219512195122,9.338301892614831,,,,,,23.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,26,,5219.558587822961,4755.8280642368645,-463.7305235860964,-201.3569222364716,,,463.7305235860964,,73.07692307692307,10.41081401751532,,,,,,30.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,35,,3677.116456585147,3247.913094598536,-429.2033619866109,-311.81135810757075,,,429.2033619866109,,80.0,13.953186133382244,,,,,,3.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,48,,4529.462159244893,4108.410158992289,-421.0520002526048,-188.57495050232865,,,421.0520002526048,,83.33333333333334,10.168021274222498,,,,,,41.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,30,,4292.843091063491,3900.761869177103,-392.0812218863877,-234.0492642730392,,,392.0812218863877,,70.0,7.548374481977492,,,,,,45.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,36,,4634.461727711662,4271.253150264125,-363.2085774475378,-373.3362114362972,,,363.2085774475378,,88.88888888888889,8.461825335122862,,,,,,2.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,25,,4737.377279443263,4384.3170579299895,-353.0602215132729,-111.34721465313214,,,353.0602215132729,,72.0,10.954043515215108,,,,,,35.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,32,,4126.753476652459,3776.937568665968,-349.81590798649006,-242.79716967179968,,,349.81590798649006,,93.75,11.268004221402135,,,,,,12.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,29,,4185.640675468967,3852.226150210706,-333.41452525826105,-43.00985097119906,,,333.41452525826105,,65.51724137931035,9.90288651493326,,,,,,36.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,39,,3306.5997257824147,2983.2110427652733,-323.38868301714143,-242.4051065064505,,,323.38868301714143,,79.48717948717949,15.470083643284084,,,,,,14.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,46,,1675.6976722462582,1405.850082212917,-269.84759003334153,-136.22794560268034,,,269.84759003334153,,73.91304347826086,22.463015488867903,,,,,,5.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,27,,3555.3136131893007,3316.9896456197657,-238.3239675695344,-11.309963565129692,,,238.3239675695344,,55.55555555555556,8.612575663348084,,,,,,39.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,41,,1962.807844041891,1753.9164146926898,-208.89142934920093,-239.5453412913212,,,208.89142934920093,,90.2439024390244,10.50291960955531,,,,,,22.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,30,,4324.016797961293,4118.188948068231,-205.82784989306188,-96.96187853917188,,,205.82784989306188,,80.0,4.426234439127547,,,,,,8.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,39,,2813.817307782273,2644.180435606431,-169.63687217584211,-108.60056872295482,,,169.63687217584211,,76.92307692307693,10.068212737537577,,,,,,11.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,38,,2964.516659985833,2803.518147132895,-160.99851285293812,-137.21131768190685,,,160.99851285293812,,78.94736842105263,24.394373035120363,,,,,,21.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,22,,2811.713576920933,2657.749843063945,-153.96373385698803,-30.96188201478072,,,153.96373385698803,,63.63636363636363,-6.230645972920826,,,,,,42.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,31,,4550.766248566799,4398.847922640882,-151.91832592591675,-8.143230347977465,,,151.91832592591675,,58.06451612903226,5.74879997394225,,,,,,33.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,32,,3254.157064116015,3102.2553761109093,-151.90168800510585,-35.30298234293127,,,151.90168800510585,,81.25,5.017037552264815,,,,,,26.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,39,,2599.199318440881,2458.2792222282983,-140.92009621258285,-121.42615909335564,,,140.92009621258285,,84.61538461538461,8.034159070320344,,,,,,18.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,42,,3086.4595491231253,2945.611082035688,-140.84846708743777,-45.76502769681144,,,140.84846708743777,,66.66666666666666,-0.772954456146538,,,,,,44.0,,
counter_subject,iauc_2h,2-h glucose iAUC,mg/dL*min,S4_fiber_plus_5,Fiber +5 g,,,61,,1995.3295368157592,1860.523051305093,-134.8064855106658,-98.97321440288896,,,134.8064855106658,,85.24590163934425,10.903808574480896,,,,,,4.0,,
