chemical_label,GeneSymbol,GeneID,mechanism_panel,n_interactions,n_pubmed_total,organisms,interaction_directions,example_interactions,pubmed_ids
mono-(2-ethylhexyl)phthalate,NTSR1,4923,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of NTSR1 mRNA,36189433
mono-(2-ethylhexyl)phthalate,NTSR2,23620,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of NTSR2 mRNA,31059758
mono-(2-ethylhexyl)phthalate,NUBP2,10101,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of NUBP2 gene,33872906
mono-(2-ethylhexyl)phthalate,NUBPL,80224,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of NUBPL mRNA,31059758
mono-(2-ethylhexyl)phthalate,NUCKS1,64710,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of NUCKS1 mRNA,38685446
mono-(2-ethylhexyl)phthalate,NUFIP1,26747,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of NUFIP1 mRNA,31059758
mono-(2-ethylhexyl)phthalate,NUMBL,9253,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of NUMBL promoter,33872906
mono-(2-ethylhexyl)phthalate,NUP210L,91181,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of NUP210L mRNA,22401849
mono-(2-ethylhexyl)phthalate,NUP62,23636,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with CGA protein] results in increased expression of NUP62 protein,20463053
mono-(2-ethylhexyl)phthalate,NUP98,4928,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of NUP98 mRNA,31059758
mono-(2-ethylhexyl)phthalate,NUSAP1,51203,Other CTD gene,1,1,Mus musculus,other / unspecified,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate] affects the expression of NUSAP1 mRNA,39752319
mono-(2-ethylhexyl)phthalate,NUTM1,256646,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of NUTM1 mRNA,36189433
mono-(2-ethylhexyl)phthalate,NVL,4931,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of NVL mRNA,31059758
mono-(2-ethylhexyl)phthalate,NXF7,170722,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of NXF7 mRNA,22401849
mono-(2-ethylhexyl)phthalate,NXPH1,30010,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of NXPH1 mRNA,31059758
mono-(2-ethylhexyl)phthalate,NXPH4,11247,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of NXPH4 mRNA,36189433
mono-(2-ethylhexyl)phthalate,NYAP2,57624,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of NYAP2 mRNA,31059758
mono-(2-ethylhexyl)phthalate,OAS1A,246730,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of OAS1A mRNA,36189433
mono-(2-ethylhexyl)phthalate,OAS1B,23961,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of OAS1B mRNA,36189433
mono-(2-ethylhexyl)phthalate,OAS1D,100535,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of OAS1D mRNA,36189433
mono-(2-ethylhexyl)phthalate,OAT,4942,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OAT mRNA,22401849
mono-(2-ethylhexyl)phthalate,OAZ3,51686,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OAZ3 mRNA,36695872
mono-(2-ethylhexyl)phthalate,ODAD4,83538,Other CTD gene,1,1,Mus musculus,other / unspecified,mono-(2-ethylhexyl)phthalate affects the expression of ODAD4 mRNA,21195148
mono-(2-ethylhexyl)phthalate,OFD1,8481,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of OFD1 mRNA,38685446
mono-(2-ethylhexyl)phthalate,OGN,4969,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of OGN mRNA,36314267
mono-(2-ethylhexyl)phthalate,OIP5-AS1,729082,Other CTD gene,1,1,Homo sapiens,other / unspecified,mono-(2-ethylhexyl)phthalate affects the expression of OIP5-AS1 mRNA,29385630
mono-(2-ethylhexyl)phthalate,OIT3,170392,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of OIT3 mRNA,36189433
mono-(2-ethylhexyl)phthalate,OLA1,29789,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of OLA1 gene,33872906
mono-(2-ethylhexyl)phthalate,OLAH,55301,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of OLAH mRNA,22017230
mono-(2-ethylhexyl)phthalate,OLFM2,93145,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased methylation of OLFM2 gene,35032864
mono-(2-ethylhexyl)phthalate,OLFM4,10562,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of OLFM4 gene,33872906
mono-(2-ethylhexyl)phthalate,OLFML1,283298,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OLFML1 mRNA,22017230
mono-(2-ethylhexyl)phthalate,OLR1,4973,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OLR1 mRNA,36695872
mono-(2-ethylhexyl)phthalate,OPCML,4978,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of OPCML mRNA,36189433
mono-(2-ethylhexyl)phthalate,OPRD1,4985,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of OPRD1 mRNA,36189433
mono-(2-ethylhexyl)phthalate,OPRL1,4987,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of OPRL1 mRNA,36189433
mono-(2-ethylhexyl)phthalate,OPTC,26254,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of OPTC mRNA,36189433
mono-(2-ethylhexyl)phthalate,OR10AG59,258111,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of OR10AG59 mRNA,38113427
mono-(2-ethylhexyl)phthalate,OR10V1,390201,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OR10V1 mRNA,31059758
mono-(2-ethylhexyl)phthalate,OR2AK4,258064,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OR2AK4 mRNA,36189433
mono-(2-ethylhexyl)phthalate,OR2AK5,258494,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of OR2AK5 mRNA,36189433
mono-(2-ethylhexyl)phthalate,OR2T12,127064,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of OR2T12 mRNA,36314267
mono-(2-ethylhexyl)phthalate,OR4A78,259145,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OR4A78 mRNA,22401849
mono-(2-ethylhexyl)phthalate,OR4A79,404331,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OR4A79 mRNA,22401849
mono-(2-ethylhexyl)phthalate,OR5M3B,258571,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of OR5M3B mRNA,36189433
mono-(2-ethylhexyl)phthalate,OR5M9,390162,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of OR5M9 mRNA,36189433
mono-(2-ethylhexyl)phthalate,ORAI1,84876,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of ORAI1 mRNA,31059758
mono-(2-ethylhexyl)phthalate,ORC6,23594,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with CGA protein] results in decreased expression of ORC6 mRNA,20463053
mono-(2-ethylhexyl)phthalate,OSBP2,23762,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of OSBP2 gene,33872906
mono-(2-ethylhexyl)phthalate,OSBPL3,26031,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OSBPL3 mRNA,31059758
mono-(2-ethylhexyl)phthalate,OSBPL9,114883,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OSBPL9 mRNA,31059758
mono-(2-ethylhexyl)phthalate,OSCAR,126014,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of OSCAR mRNA,36189433
mono-(2-ethylhexyl)phthalate,OSGIN1,29948,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of OSGIN1 mRNA,36189433
mono-(2-ethylhexyl)phthalate,OSMR,9180,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OSMR mRNA,38685446
mono-(2-ethylhexyl)phthalate,OSR1,130497,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of OSR1 mRNA,36189433
mono-(2-ethylhexyl)phthalate,OSR2,116039,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OSR2 mRNA,22017230
mono-(2-ethylhexyl)phthalate,OSTM1,28962,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OSTM1 mRNA,31059758
mono-(2-ethylhexyl)phthalate,OTOA,146183,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of OTOA mRNA,22401849
mono-(2-ethylhexyl)phthalate,OTOG,340990,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of OTOG mRNA,22401849
mono-(2-ethylhexyl)phthalate,OTOS,150677,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of OTOS gene,33872906
mono-(2-ethylhexyl)phthalate,OTP,23440,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OTP mRNA,31059758
mono-(2-ethylhexyl)phthalate,OTT,18422,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OTT mRNA,22401849
mono-(2-ethylhexyl)phthalate,OTUD6A,139562,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of OTUD6A mRNA,36189433
mono-(2-ethylhexyl)phthalate,OTUD6B,51633,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of OTUD6B mRNA,38685446
mono-(2-ethylhexyl)phthalate,OVOL1,5017,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OVOL1 mRNA,31059758
mono-(2-ethylhexyl)phthalate,OXA1L,5018,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OXA1L mRNA,31059758
mono-(2-ethylhexyl)phthalate,OXCT1,5019,Other CTD gene,1,1,Mus musculus,other / unspecified,mono-(2-ethylhexyl)phthalate affects the expression of OXCT1 mRNA,21195148
mono-(2-ethylhexyl)phthalate,OXNAD1,92106,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of OXNAD1 mRNA,36189433
mono-(2-ethylhexyl)phthalate,OXTR,5021,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of OXTR mRNA,22401849
mono-(2-ethylhexyl)phthalate,P2RY1,5028,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of P2RY1 gene,33872906
mono-(2-ethylhexyl)phthalate,P2RY14,9934,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of P2RY14 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PACS1,55690,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PACS1 mRNA,22401849
mono-(2-ethylhexyl)phthalate,PADI2,11240,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PADI2 mRNA,36695872
mono-(2-ethylhexyl)phthalate,PADI6,353238,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PADI6 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PAH,5053,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PAH mRNA,22401849
mono-(2-ethylhexyl)phthalate,PAK1,5058,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PAK1 mRNA,31059758
mono-(2-ethylhexyl)phthalate,PAK5,57144,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PAK5 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PAK6,56924,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PAK6 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PALMD,54873,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PALMD mRNA,22017230
mono-(2-ethylhexyl)phthalate,PAM,5066,Other CTD gene,1,1,Rattus norvegicus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PAM mRNA,38113427
mono-(2-ethylhexyl)phthalate,PANK1,53354,Other CTD gene,1,1,Mus musculus,other / unspecified,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate] affects the expression of PANK1 mRNA,39752319
mono-(2-ethylhexyl)phthalate,PAPPA2,60676,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of PAPPA2 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PAPSS2,9060,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of PAPSS2 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PARP14,54625,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PARP14 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PARVB,29780,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PARVB mRNA,22401849
mono-(2-ethylhexyl)phthalate,PAX3,5077,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PAX3 mRNA,31711903
mono-(2-ethylhexyl)phthalate,PAX8,7849,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PAX8 protein,36005737
mono-(2-ethylhexyl)phthalate,PBP,693050,Other CTD gene,1,1,Rattus norvegicus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PBP mRNA,22087261
mono-(2-ethylhexyl)phthalate,PBRM1,55193,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PBRM1 mRNA,20463053
mono-(2-ethylhexyl)phthalate,PBX1,5087,Other CTD gene,1,1,Mus musculus,other / unspecified,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate] affects the expression of PBX1 mRNA,39752319
mono-(2-ethylhexyl)phthalate,PBX3,5090,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PBX3 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PCBP1-AS1,400960,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PCBP1-AS1 mRNA,38685446
mono-(2-ethylhexyl)phthalate,PCDH10,57575,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PCDH10 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PCDH15,65217,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PCDH15 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PCDH7,5099,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PCDH7 mRNA,36695872
mono-(2-ethylhexyl)phthalate,PCDHB10,56126,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of PCDHB10 promoter,33872906
mono-(2-ethylhexyl)phthalate,PCED1B,91523,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PCED1B mRNA,36695872
mono-(2-ethylhexyl)phthalate,PCED1C-PS,241084,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of PCED1C-PS mRNA,36189433
mono-(2-ethylhexyl)phthalate,PCGF2,7703,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PCGF2 mRNA,31059758
mono-(2-ethylhexyl)phthalate,PCLAF,9768,Other CTD gene,1,1,Mus musculus,other / unspecified,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate] affects the expression of PCLAF mRNA,39752319
mono-(2-ethylhexyl)phthalate,PCMT1,5110,Other CTD gene,1,1,Bos taurus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PCMT1 mRNA,31059758
mono-(2-ethylhexyl)phthalate,PCNX2,80003,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of PCNX2 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PCNX3,399909,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PCNX3 mRNA,36314267
mono-(2-ethylhexyl)phthalate,PCOLCE,5118,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PCOLCE mRNA,22401849
mono-(2-ethylhexyl)phthalate,PCOLCE-AS1,100129845,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PCOLCE-AS1 mRNA,36695872
mono-(2-ethylhexyl)phthalate,PCOLCE2,26577,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PCOLCE2 mRNA,31059758
mono-(2-ethylhexyl)phthalate,PCSK2,5126,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PCSK2 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PCSK6,5046,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of PCSK6 3' UTR,33872906
mono-(2-ethylhexyl)phthalate,PCSK7,9159,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PCSK7 mRNA,22401849
mono-(2-ethylhexyl)phthalate,PCYT1A,5130,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PCYT1A mRNA,22401849
mono-(2-ethylhexyl)phthalate,PCYT2,5833,Other CTD gene,1,1,Bos taurus,other / unspecified,mono-(2-ethylhexyl)phthalate affects the expression of PCYT2 mRNA,31059758
mono-(2-ethylhexyl)phthalate,PDCD6IP,10015,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with CGA protein] results in decreased expression of PDCD6IP protein,20463053
mono-(2-ethylhexyl)phthalate,PDE1B,5153,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PDE1B mRNA,22017230
mono-(2-ethylhexyl)phthalate,PDE3B,5140,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PDE3B mRNA,22017230
mono-(2-ethylhexyl)phthalate,PDE4D,5144,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PDE4D mRNA,22401849
mono-(2-ethylhexyl)phthalate,PDE6B,5158,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PDE6B mRNA,36189433
mono-(2-ethylhexyl)phthalate,PDE6C,5146,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PDE6C mRNA,22401849
mono-(2-ethylhexyl)phthalate,PDGFD,80310,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PDGFD mRNA,22017230
mono-(2-ethylhexyl)phthalate,PDGFRA,5156,Other CTD gene,1,1,Bos taurus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PDGFRA mRNA,31059758
mono-(2-ethylhexyl)phthalate,PDGFRB,5159,Other CTD gene,1,1,Rattus norvegicus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PDGFRB mRNA,32566080
mono-(2-ethylhexyl)phthalate,PDGFRL,5157,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PDGFRL mRNA,22017230
mono-(2-ethylhexyl)phthalate,PDHA2,5161,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of PDHA2 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PDIA5,10954,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PDIA5 mRNA,31059758
mono-(2-ethylhexyl)phthalate,PDILT,204474,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PDILT mRNA,22401849
mono-(2-ethylhexyl)phthalate,PDLIM2,64236,Other CTD gene,1,1,Mus musculus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PDLIM2 mRNA,22401849
mono-(2-ethylhexyl)phthalate,PDP1,54704,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PDP1 mRNA,38685446
mono-(2-ethylhexyl)phthalate,PDS5A,23244,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PDS5A mRNA,31059758
mono-(2-ethylhexyl)phthalate,PDZK1,5174,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in decreased expression of PDZK1 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PEG3,5178,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of PEG3 mRNA,36189433
mono-(2-ethylhexyl)phthalate,PELI1,57162,Other CTD gene,1,1,Bos taurus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PELI1 mRNA,31059758
mono-(2-ethylhexyl)phthalate,PEMT,10400,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PEMT mRNA,22017230
mono-(2-ethylhexyl)phthalate,PER2,8864,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PER2 mRNA,22401849
mono-(2-ethylhexyl)phthalate,PER3,8863,Other CTD gene,1,1,Mus musculus,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PER3 mRNA,22401849
mono-(2-ethylhexyl)phthalate,PERP,64065,Other CTD gene,1,1,Mus musculus,increase / activation,[mono-(2-ethylhexyl)phthalate co-treated with Tretinoin] results in increased expression of PERP mRNA,36189433
mono-(2-ethylhexyl)phthalate,PEX11B,8799,Other CTD gene,1,1,Homo sapiens,increase / activation,mono-(2-ethylhexyl)phthalate results in increased expression of PEX11B mRNA,38685446
mono-(2-ethylhexyl)phthalate,PEX14,5195,Other CTD gene,1,1,Bos taurus,decrease / inhibition,mono-(2-ethylhexyl)phthalate results in decreased expression of PEX14 mRNA,31059758
