outcome,exposure,exposure_z_grid,marginal_predicted_outcome
HbA1c,pct_oxidative_10,-1.7076262641292292,5.709790424071229
HbA1c,pct_oxidative_10,-1.5537557019308834,5.713650097637737
HbA1c,pct_oxidative_10,-1.3998851397325374,5.71789122422996
HbA1c,pct_oxidative_10,-1.2460145775341915,5.7226409548564625
HbA1c,pct_oxidative_10,-1.0921440153358457,5.728026440525818
HbA1c,pct_oxidative_10,-0.9382734531374997,5.734174832246598
HbA1c,pct_oxidative_10,-0.7844028909391538,5.741213281027371
HbA1c,pct_oxidative_10,-0.630532328740808,5.7492689378767095
HbA1c,pct_oxidative_10,-0.47666176654246195,5.758468953803183
HbA1c,pct_oxidative_10,-0.3227912043441161,5.768940479815361
HbA1c,pct_oxidative_10,-0.1689206421457703,5.780810666921816
HbA1c,pct_oxidative_10,-0.015050079947424244,5.794200007584907
HbA1c,pct_oxidative_10,0.1388204822509218,5.809051781280868
HbA1c,pct_oxidative_10,0.2926910444492674,5.825117553830198
HbA1c,pct_oxidative_10,0.44656160664761346,5.84213932674829
HbA1c,pct_oxidative_10,0.6004321688459595,5.859861293872238
HbA1c,pct_oxidative_10,0.7543027310443051,5.8780741743068745
HbA1c,pct_oxidative_10,0.9081732932426512,5.896613144620094
HbA1c,pct_oxidative_10,1.0620438554409972,5.915315159872606
HbA1c,ln_oxidative_to_MEHP,-1.6986437852390521,5.704395254073101
HbA1c,ln_oxidative_to_MEHP,-1.5323905499417914,5.710689510434394
HbA1c,ln_oxidative_to_MEHP,-1.3661373146445306,5.717300276010358
HbA1c,ln_oxidative_to_MEHP,-1.1998840793472696,5.724544060015667
HbA1c,ln_oxidative_to_MEHP,-1.033630844050009,5.732737371664991
HbA1c,ln_oxidative_to_MEHP,-0.8673776087527482,5.742196720173004
HbA1c,ln_oxidative_to_MEHP,-0.7011243734554873,5.753238614754374
HbA1c,ln_oxidative_to_MEHP,-0.5348711381582265,5.766179564623778
HbA1c,ln_oxidative_to_MEHP,-0.36861790286096574,5.781336051807132
HbA1c,ln_oxidative_to_MEHP,-0.20236466756370497,5.798717345859121
HbA1c,ln_oxidative_to_MEHP,-0.0361114322664442,5.81726396032332
HbA1c,ln_oxidative_to_MEHP,0.13014180303081657,5.835684145837624
HbA1c,ln_oxidative_to_MEHP,0.29639503832807756,5.852686153039924
HbA1c,ln_oxidative_to_MEHP,0.4626482736253381,5.867014739813218
HbA1c,ln_oxidative_to_MEHP,0.6289015089225991,5.8782492802248205
HbA1c,ln_oxidative_to_MEHP,0.7951547442198597,5.88680096832411
HbA1c,ln_oxidative_to_MEHP,0.9614079795171206,5.893116946163138
HbA1c,ln_oxidative_to_MEHP,1.1276612148143816,5.897644355793961
HbA1c,ln_oxidative_to_MEHP,1.2939144501116422,5.900830339268626
HbA1c,ln_oxidative_to_MEHP,1.4601676854089032,5.903122038639186
HbA1c,ln_oxidative_to_MEHP,1.6264209207061637,5.904966595957696
TyG,ln_Sigma_DEHP,-1.6726048095122783,8.472126146050297
TyG,ln_Sigma_DEHP,-1.5064238089570101,8.491138204502164
TyG,ln_Sigma_DEHP,-1.340242808401742,8.509501668219222
TyG,ln_Sigma_DEHP,-1.1740618078464737,8.526567942466663
TyG,ln_Sigma_DEHP,-1.0078808072912055,8.541688432509677
TyG,ln_Sigma_DEHP,-0.8416998067359375,8.554214543613455
TyG,ln_Sigma_DEHP,-0.6755188061806694,8.563497681043192
TyG,ln_Sigma_DEHP,-0.5093378056254012,8.56888925006407
TyG,ln_Sigma_DEHP,-0.343156805070133,8.56975592406295
TyG,ln_Sigma_DEHP,-0.17697580451486483,8.566363312514438
TyG,ln_Sigma_DEHP,-0.010794803959596644,8.560360602352723
TyG,ln_Sigma_DEHP,0.15538619659567154,8.553514862916888
TyG,ln_Sigma_DEHP,0.3215671971509395,8.547593163546017
TyG,ln_Sigma_DEHP,0.4877481977062077,8.544287094064574
TyG,ln_Sigma_DEHP,0.6539291982614759,8.544107687862187
TyG,ln_Sigma_DEHP,0.8201101988167441,8.546630286392624
TyG,ln_Sigma_DEHP,0.9862911993720123,8.551404555533741
TyG,ln_Sigma_DEHP,1.1524721999272804,8.557980161163405
TyG,ln_Sigma_DEHP,1.3186532004825486,8.565906769159477
TyG,ln_Sigma_DEHP,1.4848342010378168,8.574734045399826
TyG,ln_Sigma_DEHP,1.651015201593085,8.58401165576231
TyG,pct_oxidative_10,-1.932470770588016,8.441478791779968
TyG,pct_oxidative_10,-1.7824401278055537,8.453279767734111
TyG,pct_oxidative_10,-1.6324094850230915,8.464894477860925
TyG,pct_oxidative_10,-1.482378842240629,8.476136656333084
TyG,pct_oxidative_10,-1.332348199458167,8.486820037323266
TyG,pct_oxidative_10,-1.1823175566757045,8.49675835500414
TyG,pct_oxidative_10,-1.0322869138932422,8.50576534354838
TyG,pct_oxidative_10,-0.88225627111078,8.513654737128656
TyG,pct_oxidative_10,-0.7322256283283177,8.520240269917647
TyG,pct_oxidative_10,-0.5821949855458555,8.525335676088023
TyG,pct_oxidative_10,-0.4321643427633932,8.528754689812459
TyG,pct_oxidative_10,-0.28213369998093096,8.530311045263625
TyG,pct_oxidative_10,-0.1321030571984685,8.529818476614196
TyG,pct_oxidative_10,0.017927585583993766,8.527420825714927
TyG,pct_oxidative_10,0.16795822836645602,8.525837704450588
TyG,pct_oxidative_10,0.31798887114891805,8.528998672512353
TyG,pct_oxidative_10,0.4680195139313805,8.54084029195696
TyG,pct_oxidative_10,0.618050156713843,8.564985698484477
TyG,pct_oxidative_10,0.768080799496305,8.600746256269606
TyG,pct_oxidative_10,0.9181114422787675,8.6442974174728
TyG,pct_oxidative_10,1.0681420850612295,8.691743880385019
TyG,ln_oxidative_to_MEHP,-1.6581573266531249,8.432048830396033
TyG,ln_oxidative_to_MEHP,-1.4935271783925466,8.447116361084579
TyG,ln_oxidative_to_MEHP,-1.3288970301319685,8.46194696086214
TyG,ln_oxidative_to_MEHP,-1.1642668818713902,8.476303698817729
TyG,ln_oxidative_to_MEHP,-0.9996367336108118,8.48994964404036
TyG,ln_oxidative_to_MEHP,-0.8350065853502335,8.502647865619045
TyG,ln_oxidative_to_MEHP,-0.6703764370896553,8.514161432642798
TyG,ln_oxidative_to_MEHP,-0.5057462888290771,8.524253414200635
TyG,ln_oxidative_to_MEHP,-0.3411161405684988,8.532691003306363
TyG,ln_oxidative_to_MEHP,-0.1764859923079205,8.53961636193071
TyG,ln_oxidative_to_MEHP,-0.01185584404734219,8.54584121815803
TyG,ln_oxidative_to_MEHP,0.1527743042132359,8.552246626448273
TyG,ln_oxidative_to_MEHP,0.3174044524738142,8.5597136412614
TyG,ln_oxidative_to_MEHP,0.4820346007343923,8.569086231239988
TyG,ln_oxidative_to_MEHP,0.6466647489949706,8.580587566980464
TyG,ln_oxidative_to_MEHP,0.8112948972555489,8.593926817118486
TyG,ln_oxidative_to_MEHP,0.9759250455161272,8.608797662587792
TyG,ln_oxidative_to_MEHP,1.1405551937767056,8.624893784322131
TyG,ln_oxidative_to_MEHP,1.3051853420372839,8.641908863255242
TyG,ln_oxidative_to_MEHP,1.4698154902978622,8.659536580320864
TyG,ln_oxidative_to_MEHP,1.6344456385584407,8.67747061645275
ln_TG_HDL,ln_Sigma_DEHP,-1.6729575145422309,0.57276435072048
ln_TG_HDL,ln_Sigma_DEHP,-1.506762116035807,0.585979126220212
ln_TG_HDL,ln_Sigma_DEHP,-1.3405667175293832,0.5985910632149447
ln_TG_HDL,ln_Sigma_DEHP,-1.1743713190229592,0.6099973231996784
ln_TG_HDL,ln_Sigma_DEHP,-1.0081759205165355,0.6195950676694142
ln_TG_HDL,ln_Sigma_DEHP,-0.8419805220101115,0.626781458119152
ln_TG_HDL,ln_Sigma_DEHP,-0.6757851235036876,0.6309536560438933
ln_TG_HDL,ln_Sigma_DEHP,-0.5095897249972638,0.6315088229386384
ln_TG_HDL,ln_Sigma_DEHP,-0.3433943264908399,0.6278601046943499
ln_TG_HDL,ln_Sigma_DEHP,-0.17719892798441594,0.6203712271931219
ln_TG_HDL,ln_Sigma_DEHP,-0.011003529477992213,0.6108744577312776
ln_TG_HDL,ln_Sigma_DEHP,0.15519186902843174,0.6013278237104542
ln_TG_HDL,ln_Sigma_DEHP,0.3213872675348557,0.5936893525322893
ln_TG_HDL,ln_Sigma_DEHP,0.48758266604127964,0.5898340773398141
ln_TG_HDL,ln_Sigma_DEHP,0.6537780645477032,0.5902808347314168
ln_TG_HDL,ln_Sigma_DEHP,0.8199734630541271,0.5944426941690448
ln_TG_HDL,ln_Sigma_DEHP,0.9861688615605511,0.6017004719783611
ln_TG_HDL,ln_Sigma_DEHP,1.152364260066975,0.6114349844850273
ln_TG_HDL,ln_Sigma_DEHP,1.318559658573399,0.6230270480147063
ln_TG_HDL,ln_Sigma_DEHP,1.4847550570798225,0.6358574788930607
ln_TG_HDL,ln_Sigma_DEHP,1.6509504555862466,0.6493070934457525
ln_TG_HDL,pct_oxidative_10,-1.9308294780194393,0.5154689001781874
ln_TG_HDL,pct_oxidative_10,-1.780892820120801,0.527951468189484
ln_TG_HDL,pct_oxidative_10,-1.6309561622221624,0.540178468605206
ln_TG_HDL,pct_oxidative_10,-1.4810195043235241,0.5518943338297786
ln_TG_HDL,pct_oxidative_10,-1.3310828464248856,0.5628434962676273
ln_TG_HDL,pct_oxidative_10,-1.1811461885262473,0.5727703883231774
ln_TG_HDL,pct_oxidative_10,-1.031209530627609,0.5814194424008543
ln_TG_HDL,pct_oxidative_10,-0.8812728727289705,0.5885350909050837
ln_TG_HDL,pct_oxidative_10,-0.7313362148303322,0.5938617662402904
ln_TG_HDL,pct_oxidative_10,-0.5813995569316939,0.5971439008109
ln_TG_HDL,pct_oxidative_10,-0.43146289903305535,0.5981259270213377
ln_TG_HDL,pct_oxidative_10,-0.28152624113441704,0.5965522772760291
ln_TG_HDL,pct_oxidative_10,-0.13158958323577874,0.5921673839793995
ln_TG_HDL,pct_oxidative_10,0.018347074662859786,0.5851520421838156
ln_TG_HDL,pct_oxidative_10,0.1682837325614983,0.5790590185798289
ln_TG_HDL,pct_oxidative_10,0.3182203904601364,0.5790119000157311
ln_TG_HDL,pct_oxidative_10,0.4681570483587749,0.5901430509515574
ln_TG_HDL,pct_oxidative_10,0.6180937062574134,0.6171734823994361
ln_TG_HDL,pct_oxidative_10,0.7680303641560515,0.6592147693196807
ln_TG_HDL,pct_oxidative_10,0.91796702205469,0.7113234155824527
ln_TG_HDL,pct_oxidative_10,1.0679036799533284,0.7684657415164886
ln_TG_HDL,ln_oxidative_to_MEHP,-1.6575120501920542,0.504218009394392
ln_TG_HDL,ln_oxidative_to_MEHP,-1.4929279650066933,0.5188489946860445
ln_TG_HDL,ln_oxidative_to_MEHP,-1.3283438798213325,0.5331681616017507
ln_TG_HDL,ln_oxidative_to_MEHP,-1.1637597946359717,0.5468636917655644
ln_TG_HDL,ln_oxidative_to_MEHP,-0.9991757094506108,0.5596237668015387
ln_TG_HDL,ln_oxidative_to_MEHP,-0.83459162426525,0.5711365683337274
ln_TG_HDL,ln_oxidative_to_MEHP,-0.6700075390798892,0.5810902779861841
ln_TG_HDL,ln_oxidative_to_MEHP,-0.5054234538945284,0.5891730773829621
ln_TG_HDL,ln_oxidative_to_MEHP,-0.34083936870916753,0.5950792546716996
ln_TG_HDL,ln_oxidative_to_MEHP,-0.1762552835238067,0.5990499078497237
ln_TG_HDL,ln_oxidative_to_MEHP,-0.011671198338445876,0.6022978903344148
ln_TG_HDL,ln_oxidative_to_MEHP,0.15291288684691495,0.606136063393088
ln_TG_HDL,ln_oxidative_to_MEHP,0.3174969720322758,0.6118772882930573
ln_TG_HDL,ln_oxidative_to_MEHP,0.4820810572176364,0.6207772367505966
ln_TG_HDL,ln_oxidative_to_MEHP,0.6466651424029974,0.6331424288490825
ln_TG_HDL,ln_oxidative_to_MEHP,0.8112492275883585,0.6484977859428979
ln_TG_HDL,ln_oxidative_to_MEHP,0.9758333127737191,0.6663449471994877
ln_TG_HDL,ln_oxidative_to_MEHP,1.1404173979590797,0.6861855517862975
ln_TG_HDL,ln_oxidative_to_MEHP,1.3050014831444408,0.7075212388707718
ln_TG_HDL,ln_oxidative_to_MEHP,1.4695855683298018,0.7298536476203562
ln_TG_HDL,ln_oxidative_to_MEHP,1.6341696535151624,0.7526844172024955
