ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,GeneForms,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,RUFY1,80230,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of RUFY1 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,RUVBL1,8607,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of RUVBL1 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,RXRA,6256,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate binds to RXRA protein,affects^binding,23843199
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,RXRB,6257,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate binds to RXRB protein,affects^binding,23843199
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,RXRG,6258,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate binds to RXRG protein,affects^binding,23843199
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,S100A6,6277,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of S100A6 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,S100B,6285,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of S100B mRNA,decreases^expression,22205965
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,S1PR1,1901,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of S1PR1 mRNA,increases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SAMD5,389432,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SAMD5 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SAT2,112483,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SAT2 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SATB2,23314,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SATB2 mRNA,increases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SCAF11,9169,exon,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SCAF11 exon,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SCARA3,51435,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SCARA3 mRNA,decreases^expression,23360888
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SCD,6319,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate affects the expression of SCD mRNA,affects^expression,31004931
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SCD,6319,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate affects the expression of SCD protein,affects^expression,31004931
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SCD,6319,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SCD mRNA,increases^expression,22017230|23118965
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SCFD1,23256,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SCFD1 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SCFD2,152579,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SCFD2 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SCG5,6447,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SCG5 mRNA,decreases^expression,22017230|38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SCUBE3,222663,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SCUBE3 mRNA,decreases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SDCBP,6386,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SDCBP mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SDK1,221935,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SDK1 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SDR9C7,121214,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of SDR9C7 promoter,decreases^methylation|increases^abundance,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SELP,6403,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of SELP promoter,decreases^methylation|increases^abundance,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SEPTIN9,10801,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SEPTIN9 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SERPINB7,8710,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SERPINB7 mRNA,decreases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SERPINE1,5054,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SERPINE1 mRNA,increases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SERTAD2,9792,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SERTAD2 mRNA,increases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SESN2,83667,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SESN2 mRNA,increases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SET,6418,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SET mRNA,increases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SFRP1,6422,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SFRP1 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SFXN3,81855,3' UTR,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SFXN3 3' UTR,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SGK1,6446,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SGK1 mRNA,decreases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SHBG,6462,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased secretion of SHBG protein,decreases^secretion,24945889
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SIRPB1,10326,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SIRPB1 mRNA,decreases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SKIDA1,387640,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SKIDA1 mRNA,decreases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC16A2,6567,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC16A2 mRNA,increases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC16A9,220963,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC16A9 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC19A3,80704,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC19A3 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC1A3,6507,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC1A3 mRNA,decreases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC1A3,6507,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC1A3 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC22A5,6584,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC22A5 mRNA,increases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC25A20,788,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC25A20 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC25A41,284427,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC25A41 mRNA,decreases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC25A45,283130,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of SLC25A45 promoter,decreases^methylation|increases^abundance,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC27A3,11000,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC27A3 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC29A1,2030,3' UTR,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SLC29A1 3' UTR,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC2A1,6513,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC2A1 mRNA,decreases^expression,22205965
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC2A1,6513,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC2A1 protein,decreases^expression,38048874
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC2A10,81031,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC2A10 mRNA,increases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC2A12,154091,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC2A12 mRNA,decreases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC2A4,6517,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC2A4 mRNA,decreases^expression,22205965
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC40A1,30061,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC40A1 mRNA,decreases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC43A2,124935,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SLC43A2 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC44A2,57153,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC44A2 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC44A3-AS1,101928079,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate affects the expression of SLC44A3-AS1 mRNA,affects^expression,29385630
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC4A1AP,22950,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC4A1AP mRNA,increases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC50A1,55974,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC50A1 mRNA,increases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC5A10,125206,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC5A10 mRNA,decreases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC5A5,6528,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC5A5 protein,decreases^expression,36005737
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC5A6,8884,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate inhibits the reaction [4-phenylbutyric acid results in increased expression of SLC5A6 protein],decreases^reaction|increases^expression,36005737
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC6A3,6531,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC6A3 mRNA,decreases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC6A9,6536,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC6A9 mRNA,increases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC71A1,64645,promoter,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of SLC71A1 promoter,decreases^methylation|increases^abundance,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC7A11,23657,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLC7A11 protein,decreases^expression,36438553
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC7A11,23657,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC7A11 mRNA,increases^expression,24356939|36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC7A11,23657,protein,Homo sapiens,9606,RSL3 compound promotes the reaction [mono-(2-ethylhexyl)phthalate results in decreased expression of SLC7A11 protein],decreases^expression|increases^reaction,36438553
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLC7A11-AS1,641364,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLC7A11-AS1 mRNA,increases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLCO3A1,28232,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLCO3A1 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLFN11,91607,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SLFN11 mRNA,increases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLFN12,55106,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLFN12 mRNA,decreases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SLFN5,162394,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SLFN5 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SMAD6,4091,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SMAD6 mRNA,decreases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SMARCAD1,56916,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SMARCAD1 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SMC6,79677,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SMC6 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SMO,6608,mRNA,Homo sapiens,9606,[mono-(2-ethylhexyl)phthalate co-treated with Androgens deficiency] results in increased expression of SMO mRNA,affects^cotreatment|increases^expression,26710974
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SMO,6608,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate inhibits the reaction [cyclopamine results in increased expression of SMO mRNA],decreases^reaction|increases^expression,26710974
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SMOC2,64094,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SMOC2 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SNAP25-AS1,100131208,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SNAP25-AS1 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SNRPB2,6629,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SNRPB2 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SNW1,22938,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SNW1 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SNX24,28966,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in decreased methylation of SNX24 gene,decreases^methylation|increases^abundance,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOAT2,8435,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SOAT2 mRNA,decreases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOCS2-AS1,144481,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate affects the expression of SOCS2-AS1 mRNA,affects^expression,29385630
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOCS5,9655,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SOCS5 mRNA,decreases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOD1,6647,mRNA,Homo sapiens,9606,[monoethyl phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with monobutyl phthalate co-treated with mono-isobutyl phthalate co-treated with monoisononylphthalate co-treated with mono-benzyl phthalate] results in increased expression of SOD1 mRNA,affects^cotreatment|increases^expression,35861251
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOD2,6648,mRNA,Homo sapiens,9606,FOXO3 protein promotes the reaction [mono-(2-ethylhexyl)phthalate results in increased expression of SOD2 mRNA],increases^expression|increases^reaction,33029813
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOD2,6648,protein,Homo sapiens,9606,FOXO3 protein promotes the reaction [mono-(2-ethylhexyl)phthalate results in increased expression of SOD2 protein],increases^expression|increases^reaction,33029813
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOD2,6648,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SOD2 mRNA,increases^expression,33029813
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOD2,6648,protein,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SOD2 protein,increases^expression,33029813
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOWAHD,347454,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SOWAHD mRNA,decreases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOX1,6656,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SOX1 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOX5,6660,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SOX5 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SOX6,55553,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SOX6 mRNA,decreases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPACA5,389852,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SPACA5 mRNA,decreases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPC25,57405,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SPC25 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPIN4,139886,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SPIN4 mRNA,increases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPNS3,201305,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SPNS3 mRNA,increases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPON1,10418,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SPON1 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPOPL,339745,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SPOPL gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPRY4,81848,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SPRY4 mRNA,decreases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPRY4,81848,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SPRY4 mRNA,increases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPRY4-AS1,101926941,mRNA,Homo sapiens,9606,[mono(2-ethyl-5-hydroxyhexyl) phthalate co-treated with mono-(2-ethylhexyl)phthalate co-treated with mono(2-ethyl-5-oxohexyl)phthalate co-treated with 2-ethyl-5-carboxypentyl phthalate co-treated with mono-isobutyl phthalate co-treated with mono-benzyl phthalate co-treated with monoethyl phthalate co-treated with monobutyl phthalate] affects the expression of SPRY4-AS1 mRNA,affects^cotreatment|affects^expression,37160244
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SPTBN1,6711,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SPTBN1 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SQLE,6713,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SQLE mRNA,increases^expression,23118965
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SREBF1,6720,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate affects the expression of SREBF1 mRNA,affects^expression,31004931
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SREBF1,6720,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SREBF1 mRNA,increases^expression,23118965
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SREBF2,6721,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SREBF2 mRNA,increases^expression,23118965
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SRGAP3,9901,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SRGAP3 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SRPK3,26576,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SRPK3 mRNA,decreases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SRSF4,6429,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SRSF4 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SRSF8,10929,exon,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SRSF8 exon,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SSRP1,6749,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SSRP1 mRNA,decreases^expression,38685446
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SSTR1,6751,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of SSTR1 mRNA,increases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ST3GAL1,6482,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of ST3GAL1 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,ST3GAL4,6484,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of ST3GAL4 mRNA,increases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,STAR,6770,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of STAR mRNA,decreases^expression,22401849
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,STARD9,57519,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of STARD9 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,STC2,8614,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in increased expression of STC2 mRNA,increases^expression,36695872
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,STEAP4,79689,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of STEAP4 mRNA,decreases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,STMN4,81551,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of STMN4 mRNA,decreases^expression,36314267
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SUCNR1,56670,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SUCNR1 gene,increases^abundance|increases^methylation,33872906
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SULF1,23213,mRNA,Homo sapiens,9606,mono-(2-ethylhexyl)phthalate results in decreased expression of SULF1 mRNA,decreases^expression,22017230
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SVIL-AS1,102724316,gene,Homo sapiens,9606,[Phthalic Acids results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SVIL-AS1 gene,increases^abundance|increases^methylation,28556291
mono-(2-ethylhexyl)phthalate,C016599,4376-20-9,SYNE2,23224,gene,Homo sapiens,9606,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of SYNE2 gene,increases^abundance|increases^methylation,33872906
