ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs,metabolic_relevance_flag
Diethylhexyl Phthalate,D004051,117-81-7,Halitosis,MESH:D006209,,SELENBP1,3.06,,29255262,False
Diethylhexyl Phthalate,D004051,117-81-7,Hamartoma,MESH:D006222,,CYP1A1,3.51,,21998131,False
Diethylhexyl Phthalate,D004051,117-81-7,Hamartoma,MESH:D006222,,FLCN,3.51,,12204536|27072130,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hamartoma Syndrome, Multiple",MESH:D006223,,FGFR2,5.50,,9002682,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hamartoma Syndrome, Multiple",MESH:D006223,,PTEN,5.50,158350|601728,10353779|10400993|11496368|11685670|11748304|14574156|17427195|17526800|19321504|19968660|9140396|9241266|9259288|9286463,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hand Deformities, Congenital",MESH:D006228,,L1CAM,8.20,,7920660,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hand Deformities, Congenital",MESH:D006228,,LMNA,8.20,,15996213,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hand Deformities, Congenital",MESH:D006228,,PAX3,8.20,,14556253,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hand Deformities, Congenital",MESH:D006228,,PTHLH,8.20,,20170896,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hand Deformities, Congenital",MESH:D006228,,SOX9,8.20,,19639023,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hand Deformities, Congenital",MESH:D006228,,TP63,8.20,,11462173,False
Diethylhexyl Phthalate,D004051,117-81-7,Hashimoto Disease,MESH:D050031,,C1S,5.21,,11390518,False
Diethylhexyl Phthalate,D004051,117-81-7,Hashimoto Disease,MESH:D050031,,IL6,5.21,,16372246,False
Diethylhexyl Phthalate,D004051,117-81-7,Hashimoto Disease,MESH:D050031,,TG,5.21,,30373627,False
Diethylhexyl Phthalate,D004051,117-81-7,Hashimoto Disease,MESH:D050031,,TNFRSF8,5.21,,16372246,False
Diethylhexyl Phthalate,D004051,117-81-7,Hay-Wells syndrome,MESH:C535847,,TP63,3.88,106260,19239083|19676059,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hdl Deficiency, Type 2",MESH:C538394,,ABCA1,3.47,,10431236|11476965,False
Diethylhexyl Phthalate,D004051,117-81-7,Headache,MESH:D006261,,GNRH1,37.70,,12910066,False
Diethylhexyl Phthalate,D004051,117-81-7,Headache,MESH:D006261,,IFNA2,37.70,,15951019,False
Diethylhexyl Phthalate,D004051,117-81-7,Headache,MESH:D006261,,IL6,37.70,,7537110,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,BAP1,8.65,,25231345,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,BCL2,8.65,,18566236,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,BCL2L1,8.65,,18566236,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,CEBPA,8.65,,17510391,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,DPYD,8.65,,19020767,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,EGFR,8.65,,12942316|15342401|23917044,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,FAT1,8.65,,23354438,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,GPX1,8.65,,15557674,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,GRP,8.65,,15342401,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,MAL,8.65,,19445022,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,MAPK1,8.65,,15342401,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,MAPK3,8.65,,15342401,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,RAD51,8.65,,22613844,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,RARB,8.65,,17549354,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,TGFA,8.65,,15342401,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,UROD,8.65,,21270338,False
Diethylhexyl Phthalate,D004051,117-81-7,Head and Neck Neoplasms,MESH:D006258,,VEGFA,8.65,,16499871,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Disorders,MESH:D006311,,NIPBL,2.95,,19763162,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Disorders,MESH:D006311,,PRKRA,2.95,,25554729,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Disorders,MESH:D006311,,SIRT3,2.95,,39945816,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Disorders,MESH:D006311,,TTPA,2.95,,10896705,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,APOE,2.20,,19738398,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,BCL2L1,2.20,,17697574,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,CACNA2D2,2.20,,27798183,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,DNMT1,2.20,,21532572,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,ERCC6,2.20,,25440059,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,MIR96,2.20,,19363478|19363479,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,NTF3,2.20,,18024279,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,PCDH15,2.20,,30029624,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,SLC26A4,2.20,,22116360|29320412,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,SLC29A3,2.20,,20140240,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,SOD1,2.20,,11474137,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,STAT1,2.20,,20712533,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,TJP2,2.20,,21782914,False
Diethylhexyl Phthalate,D004051,117-81-7,Hearing Loss,MESH:D034381,,TLR4,2.20,,21148032,False
Diethylhexyl Phthalate,D004051,117-81-7,"HEARING LOSS, CISPLATIN-INDUCED, SUSCEPTIBILITY TO",OMIM:613290,,COMT,4.37,,19898482,False
Diethylhexyl Phthalate,D004051,117-81-7,"HEARING LOSS, CISPLATIN-INDUCED, SUSCEPTIBILITY TO",OMIM:613290,,TPMT,4.37,,19898482,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,KCNE1,21.35,,16823764,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,KCNQ1,21.35,,16823764,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR107,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR130B,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR146B,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR186,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR200C,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR30D,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR30E,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR325,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR331,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR339,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR429,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR532,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR674,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,MIR99B,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,OGG1,21.35,,24599382,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Noise-Induced",MESH:D006317,,TAOK1,21.35,,23472202,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Sensorineural",MESH:D006319,,ACTB,2.78,,16685646,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Sensorineural",MESH:D006319,,COL11A2,2.78,,16637051,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Sensorineural",MESH:D006319,,GJB2,2.78,,15091236,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Sensorineural",MESH:D006319,,IRX5,2.78,,22581230,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Sensorineural",MESH:D006319,,LRP2,2.78,,17632512,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Sensorineural",MESH:D006319,,SLC26A4,2.78,,15279074|16053392|17322586,False
Diethylhexyl Phthalate,D004051,117-81-7,"Hearing Loss, Sudden",MESH:D003639,,MTHFR,3.09,,16275406,False
Diethylhexyl Phthalate,D004051,117-81-7,HEART AND BRAIN MALFORMATION SYNDROME,OMIM:616920,,SMG9,4.28,616920,,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Arrest,MESH:D006323,,IFNG,12.57,,9806674,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Arrest,MESH:D006323,,INS,12.57,,17449947,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Arrest,MESH:D006323,,KCNN2,12.57,,32909839|33887967,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Arrest,MESH:D006323,,TNF,12.57,,9806674,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Block,MESH:D006327,,CACNA1D,5.49,,26831068,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Block,MESH:D006327,,LMNA,5.49,,15996213,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Block,MESH:D006327,,SCN10A,5.49,,20062061,False
Diethylhexyl Phthalate,D004051,117-81-7,Heartburn,MESH:D006356,,TRPV1,3.08,,19566590,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,marker/mechanism,,,,35716406,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,ABCB1,9.25,,23874772,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,AFF4,9.25,,25730767,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,AHR,9.25,,19261855,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,AHR2,9.25,,27576004,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,CAV3,9.25,,21082655,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,CBFB,9.25,,17022082,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,ECE1,9.25,,9449665|9915973,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,EDN1,9.25,,9671575,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,EDNRA,9.25,,9811577,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,FOLR1,9.25,,17286298,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,GDF3,9.25,,22613031,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,GNA11,9.25,,9687499,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,HIF1A,9.25,,26073000,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,HOXA1,9.25,,21940751,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,HOXA3,9.25,,1673020,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,IRX5,9.25,,22581230,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,JAG1,9.25,,12022040,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,KLF4,9.25,,20439457,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,MAML3,9.25,,23708190,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,MTHFR,9.25,,16524890,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,MYH6,9.25,,28991257,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,NIPBL,9.25,,19763162,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,NPPB,9.25,,16014188,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,PITX2,9.25,,10499585,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,POU5F1,9.25,,26507003,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,RCAN1,9.25,,15906378,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,SLC29A3,9.25,,20140240,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,TBX1,9.25,,17000704,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,TGFB2,9.25,,9217007,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,VEGFA,9.25,,26073000,False
Diethylhexyl Phthalate,D004051,117-81-7,"Heart Defects, Congenital",MESH:D006330,,ZEB2,9.25,,17478475,False
Diethylhexyl Phthalate,D004051,117-81-7,"HEART DEFECTS, CONGENITAL, AND OTHER CONGENITAL ANOMALIES",OMIM:600001,,GATA6,3.86,600001,,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,ABCB1A,4.37,,16844662,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,ABCC2,4.37,,16330681,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,AGT,4.37,,19373235,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,AHR2,4.37,,20605646,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,ALB,4.37,,24309158,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,ATP2A2,4.37,,19328205,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,ATP5ME,4.37,,16844662,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,B2M,4.37,,16844662,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,BSN,4.37,,16844662,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,CRP,4.37,,17388968,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,CYBA,4.37,,16330681,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,GCG,4.37,,3277781,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,HADHB,4.37,,17116638,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,HDAC3,4.37,,18625706,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,HSPB6,4.37,,18948619,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,MIR34A,4.37,,25448438,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,MT2A,4.37,,16144979,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,NPPB,4.37,,18004637,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,OGG1,4.37,,21873502,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,PNPLA2,4.37,,21585347|23867907,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,PPP2CA,4.37,,15247211,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,PSMA2,4.37,,16844662,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,RAC2,4.37,,16330681,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,RARG,4.37,,26237429,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,SFRP1,4.37,,30377735,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,SIRT1,4.37,,23217256,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,SPP1,4.37,,23558518,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,TCF4,4.37,,16844662,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,TH,4.37,,9822156,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,TIMP1,4.37,,23558518,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,TNNI3,4.37,,19549929,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,UNC45B,4.37,,17189627,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,VEGFA,4.37,,16844662,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Diseases,MESH:D006331,,XDH,4.37,,17217956,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ABCG2,52.56,,36071497,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ACAA1B,52.56,,26670611,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ACACA,52.56,,26670611,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ACADS,52.56,,30827304,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ACE,52.56,,18586661,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ACLY,52.56,,26670611,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ADIPOQ,52.56,,19367012|26670611,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ADRA2C,52.56,,12374873,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ADRB1,52.56,,12374873|14502278|15816327|21516734|7586371,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ADRB3,52.56,,15009959|17440824,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,AGT,52.56,,12025466|1330361|20811386,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ALB,52.56,,11771600,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ALDH1A7,52.56,,26670611,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,APCS,52.56,,16129801,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ATP1A3,52.56,,18418421,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ATP2A1,52.56,,19776660,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ATP2A2,52.56,,19776660,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,AVP,52.56,,18179782,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,AVPR2,52.56,,12145768,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,BAMBI,52.56,,29394407,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CAT,52.56,,16105639,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CCL2,52.56,,29959987,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CCN2,52.56,,17229371,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CFD,52.56,,26670611,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CHDH,52.56,,36071497,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CIDEA,52.56,,26670611,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CRP,52.56,,16360360,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CS,52.56,,8922916,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CSF2,52.56,,11732872,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CXCL2,52.56,,22352330,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CXCL8,52.56,,29959987,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,CYBB,52.56,,20304815,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,EDN1,52.56,,11136700|11707688|16360360|16762801|7967349|7969316|9861300,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,EDNRA,52.56,,28095452,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,EDNRB,52.56,,28095452,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,ELOVL6,52.56,,26670611,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,EPHX2,52.56,,18443590,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,FASN,52.56,,26670611,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,FBLN5,52.56,,12189163,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,FIP1L1,52.56,,28347583,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,GATM,52.56,,16820567|36071497,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,GCG,52.56,,7608802,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,GDF15,52.56,,20855664,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,GPX4,52.56,,20304815,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,GSK3B,52.56,,17901358,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,H19,52.56,,36071497,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,HIF1A,52.56,,15732037,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,HMGCS2,52.56,,36071497,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,HMOX1,52.56,,22352330,False
Diethylhexyl Phthalate,D004051,117-81-7,Heart Failure,MESH:D006333,,HSPB1,52.56,,17481944,False
