model,outcome,term,estimate,std_error,z,p_value,ci_low,ci_high,n,clusters,r2,fdr
cluster_robust_hierarchical_screen,iauc_2h_per1000,Gender_M,0.6003370366922688,0.40317537938178294,1.4890220668057847,0.136481558004676,-0.18988670689602571,1.3905607802805633,1498,40,0.32019563810400753,0.1949736542923943
cluster_robust_hierarchical_screen,peak_delta_2h,Intercept,58.004890225999226,5.003966847200536,11.5917814800172,4.535986997326275e-31,48.19711520548618,67.81266524651228,1498,40,0.35575782098578124,2.2679934986631377e-29
cluster_robust_hierarchical_screen,peak_delta_2h,carbs_10g,9.01157735200527,2.0807719391317065,4.330881814835386,1.4851338247417045e-05,4.933264351307125,13.089890352703415,1498,40,0.35575782098578124,5.7120531720834784e-05
cluster_robust_hierarchical_screen,peak_delta_2h,protein_10g,-7.076594290368145,1.4002087837714243,-5.053956504477518,4.327502015513124e-07,-9.821003506560135,-4.332185074176153,1498,40,0.35575782098578124,2.40416778639618e-06
cluster_robust_hierarchical_screen,peak_delta_2h,fat_10g,0.8087312142092455,1.917135541220966,0.42184352479021325,0.6731392341183304,-2.948854446583848,4.566316875002339,1498,40,0.35575782098578124,0.6868767695085004
cluster_robust_hierarchical_screen,peak_delta_2h,fiber_5g,-4.899013252091357,2.1426735065825167,-2.286402121947687,0.022230744313775332,-9.098653324993089,-0.6993731791896245,1498,40,0.35575782098578124,0.03969775770317024
cluster_robust_hierarchical_screen,peak_delta_2h,rapid_digestibility_score_v1,0.7155947941303051,0.7466192861969415,0.9584467041768154,0.33783755398005083,-0.7477790068157002,2.1789685950763102,1498,40,0.35575782098578124,0.4331250692051934
cluster_robust_hierarchical_screen,peak_delta_2h,matrix_protection_score_v1,-0.7158295730968681,0.7466220468546845,-0.9587576151982966,0.3376808660119442,-2.1792087849320496,0.7475496387383135,1498,40,0.35575782098578124,0.4331250692051934
cluster_robust_hierarchical_screen,peak_delta_2h,exposure_facing_msi,-30.79479431579024,5.793019523115263,-5.315845077495956,1.0616344818315328e-07,-42.149112581096155,-19.440476050484328,1498,40,0.35575782098578124,8.846954015262773e-07
cluster_robust_hierarchical_screen,peak_delta_2h,response_vulnerability_index,43.57005275653571,7.06804911131285,6.1643675744696145,7.076538928578338e-10,29.716676498362524,57.423429014708894,1498,40,0.35575782098578124,1.1794231547630562e-08
